"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
721,"2019-01-01 00:58:08.5300","2019-01-01 01:10:09.7080",3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,353,"S Portland Ave & Hanson Pl",40.68539567,-73.97431458,35662,"Subscriber",1985,1
167,"2019-01-01 00:57:57.8170","2019-01-01 01:00:45.5970",447,"8 Ave & W 52 St",40.76370739,-73.9851615,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,27917,"Subscriber",1989,1
1771,"2019-01-01 00:58:32.2260","2019-01-01 01:28:03.8330",519,"Pershing Square North",40.751873,-73.977706,3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,35771,"Customer",1988,1
1066,"2019-01-01 00:58:40.1310","2019-01-01 01:16:26.7430",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,24894,"Subscriber",1971,1
637,"2019-01-01 00:58:44.9870","2019-01-01 01:09:22.5480",3317,"10 St & 5 Ave",40.6686273,-73.98700053,3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,33199,"Subscriber",1981,1
829,"2019-01-01 00:58:40.4620","2019-01-01 01:12:30.1520",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,30275,"Subscriber",1978,2
490,"2019-01-01 00:58:49.8060","2019-01-01 01:07:00.5500",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,545,"E 23 St & 1 Ave",40.736502,-73.97809472,35674,"Subscriber",1987,1
618,"2019-01-01 00:59:03.1190","2019-01-01 01:09:21.6230",3317,"10 St & 5 Ave",40.6686273,-73.98700053,3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,25064,"Subscriber",1984,2
579,"2019-01-01 00:59:29.4470","2019-01-01 01:09:08.5630",467,"Dean St & 4 Ave",40.68312489,-73.97895137,3673,"Dean St & Franklin Ave",40.67759206937376,-73.955637216568,32170,"Subscriber",1992,2
64,"2019-01-01 00:59:30.8450","2019-01-01 01:00:35.2920",402,"Broadway & E 22 St",40.7403432,-73.98955109,402,"Broadway & E 22 St",40.7403432,-73.98955109,34775,"Customer",1983,1
1621,"2019-01-01 00:59:38.0020","2019-01-01 01:26:39.5830",3016,"Kent Ave & N 7 St",40.72036775298455,-73.96165072917938,3609,"Vernon Blvd & 31 Ave",40.7692475,-73.9354504,32761,"Subscriber",1984,1
733,"2019-01-01 01:00:29.8160","2019-01-01 01:12:42.9700",522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,35436,"Subscriber",1984,1
320,"2019-01-01 01:00:28.2760","2019-01-01 01:05:48.9120",412,"Forsyth St & Canal St",40.7158155,-73.99422366,279,"Peck Slip & Front St",40.707873,-74.00167,16471,"Subscriber",1995,1
760,"2019-01-01 01:00:35.3560","2019-01-01 01:13:15.6800",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,411,"E 6 St & Avenue D",40.72228087,-73.97668709,30318,"Customer",1969,0
781,"2019-01-01 01:00:34.8970","2019-01-01 01:13:36.2440",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,411,"E 6 St & Avenue D",40.72228087,-73.97668709,17965,"Customer",1969,0
376,"2019-01-01 01:00:52.1010","2019-01-01 01:07:08.4850",383,"Greenwich Ave & Charles St",40.735238,-74.000271,229,"Great Jones St",40.72743423,-73.99379025,34359,"Subscriber",1966,1
207,"2019-01-01 01:00:48.7520","2019-01-01 01:04:15.8860",3360,"Amsterdam Ave & W 79 St",40.7829391,-73.9786517,3434,"W 88 St & West End Ave",40.79025417330419,-73.97718340158461,25854,"Subscriber",1960,1
424,"2019-01-01 01:00:49.8540","2019-01-01 01:07:54.4630",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,25176,"Subscriber",1976,1
552,"2019-01-01 01:00:51.1790","2019-01-01 01:10:03.5240",3595,"35 St & Broadway",40.760339,-73.9222427,3561,"37 Ave & 35 St",40.7531106,-73.9279917,14740,"Subscriber",1994,1
538,"2019-01-01 01:01:11.3250","2019-01-01 01:10:10.1070",445,"E 10 St & Avenue A",40.72740794,-73.98142006,394,"E 9 St & Avenue C",40.72521311,-73.97768752,35733,"Subscriber",1989,1
957,"2019-01-01 01:01:13.0820","2019-01-01 01:17:10.2690",296,"Division St & Bowery",40.71413089,-73.9970468,346,"Bank St & Hudson St",40.73652889,-74.00618026,30604,"Subscriber",1987,1
642,"2019-01-01 01:01:34.8600","2019-01-01 01:12:17.7070",3341,"Central Park West & W 102 St",40.795346,-73.96186,3529,"Lenox Ave & W 130 St",40.8107922,-73.9430681,28933,"Subscriber",1992,1
97,"2019-01-01 01:01:37.7740","2019-01-01 01:03:14.9750",3341,"Central Park West & W 102 St",40.795346,-73.96186,3323,"W 106 St & Central Park West",40.7981856,-73.9605909006,33273,"Subscriber",1993,1
890,"2019-01-01 01:01:38.8830","2019-01-01 01:16:29.7730",3155,"Lexington Ave & E 63 St",40.76440023,-73.96648977,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,34680,"Subscriber",1993,1
1442,"2019-01-01 01:01:38.5010","2019-01-01 01:25:40.7400",426,"West St & Chambers St",40.71754834,-74.01322069,478,"11 Ave & W 41 St",40.76030096,-73.99884222,32883,"Subscriber",1985,1
320,"2019-01-01 01:01:48.5390","2019-01-01 01:07:09.3730",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,17859,"Customer",1969,0
1726,"2019-01-01 01:01:43.7670","2019-01-01 01:30:30.4880",3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,35753,"Customer",1994,1
944,"2019-01-01 01:01:51.4780","2019-01-01 01:17:36.0440",3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,313,"Washington Ave & Park Ave",40.69610226,-73.96751037,32093,"Subscriber",1995,1
215,"2019-01-01 01:01:54.6440","2019-01-01 01:05:30.1260",3719,"S Portland Ave & Atlantic Ave",40.68322254161595,-73.9738118648529,397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,32054,"Subscriber",1991,1
211,"2019-01-01 01:02:01.0410","2019-01-01 01:05:32.9040",3719,"S Portland Ave & Atlantic Ave",40.68322254161595,-73.9738118648529,397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,20220,"Subscriber",1990,2
678,"2019-01-01 01:02:35.2170","2019-01-01 01:13:54.0130",3648,"Flushing Ave & Vanderbilt Ave",40.697950315695444,-73.97077560424805,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,32609,"Subscriber",1989,1
311,"2019-01-01 01:02:36.1970","2019-01-01 01:07:48.0710",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,442,"W 27 St & 7 Ave",40.746647,-73.993915,30699,"Subscriber",1967,1
2904,"2019-01-01 01:03:15.0920","2019-01-01 01:51:39.3010",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,17370,"Subscriber",1963,1
503,"2019-01-01 01:03:50.6340","2019-01-01 01:12:14.2920",3323,"W 106 St & Central Park West",40.7981856,-73.9605909006,3529,"Lenox Ave & W 130 St",40.8107922,-73.9430681,35704,"Subscriber",1993,1
230,"2019-01-01 01:03:56.3300","2019-01-01 01:07:46.5800",150,"E 2 St & Avenue C",40.7208736,-73.98085795,394,"E 9 St & Avenue C",40.72521311,-73.97768752,35330,"Subscriber",1998,2
537,"2019-01-01 01:04:20.3860","2019-01-01 01:13:17.6410",485,"W 37 St & 5 Ave",40.75038009,-73.98338988,447,"8 Ave & W 52 St",40.76370739,-73.9851615,32599,"Subscriber",1991,1
2903,"2019-01-01 01:04:48.3630","2019-01-01 01:53:11.6770",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,27408,"Subscriber",1997,1
556,"2019-01-01 01:04:46.4900","2019-01-01 01:14:03.4870",3648,"Flushing Ave & Vanderbilt Ave",40.697950315695444,-73.97077560424805,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,32548,"Customer",1969,0
451,"2019-01-01 01:05:12.4510","2019-01-01 01:12:43.5480",399,"Lafayette Ave & St James Pl",40.68851534,-73.9647628,3048,"Putnam Ave & Nostrand Ave",40.68402,-73.94977,28018,"Subscriber",1979,1
190,"2019-01-01 01:05:05.4500","2019-01-01 01:08:15.4640",447,"8 Ave & W 52 St",40.76370739,-73.9851615,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,29015,"Subscriber",1956,2
99,"2019-01-01 01:05:17.0850","2019-01-01 01:06:56.6270",267,"Broadway & W 36 St",40.75097711,-73.98765428,505,"6 Ave & W 33 St",40.74901271,-73.98848395,32230,"Subscriber",1993,1
262,"2019-01-01 01:05:39.4470","2019-01-01 01:10:01.7760",3365,"3 St & 7 Ave",40.6703837,-73.97839676,3663,"Sterling Pl & 7 Ave",40.67716489469059,-73.973827958107,32048,"Subscriber",1989,2
484,"2019-01-01 01:06:08.6190","2019-01-01 01:14:13.0410",3598,"Newton Rd & 44 St",40.7595701,-73.9142678,3568,"34 St & 35 Ave",40.7569332,-73.9262231,33837,"Subscriber",1969,0
1435,"2019-01-01 01:06:28.4810","2019-01-01 01:30:23.8750",3684,"W 12 St & W 4 St",40.73756121181137,-74.00398269295692,3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,26510,"Subscriber",1965,1
690,"2019-01-01 01:06:41.3080","2019-01-01 01:18:11.5170",2012,"E 27 St & 1 Ave",40.739445,-73.976806,3243,"E 58 St & 1 Ave",40.75892386377695,-73.96226227283478,33314,"Subscriber",1964,1
336,"2019-01-01 01:06:51.6150","2019-01-01 01:12:28.2650",3582,"Lincoln Pl & Classon Ave",40.6721683,-73.9609,436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,35741,"Subscriber",1989,1
901,"2019-01-01 01:07:49.1380","2019-01-01 01:22:50.2040",503,"E 20 St & Park Ave",40.73827428,-73.98751968,146,"Hudson St & Reade St",40.71625008,-74.0091059,35736,"Customer",1983,1
339,"2019-01-01 01:07:59.6840","2019-01-01 01:13:39.5910",3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,503,"E 20 St & Park Ave",40.73827428,-73.98751968,32460,"Subscriber",1967,2
659,"2019-01-01 01:08:03.6580","2019-01-01 01:19:02.6710",369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,393,"E 5 St & Avenue C",40.72299208,-73.97995466,27500,"Subscriber",1986,2
372,"2019-01-01 01:08:18.0230","2019-01-01 01:14:30.1740",3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,32055,"Subscriber",1984,1
2493,"2019-01-01 01:08:23.6530","2019-01-01 01:49:56.8730",3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,35707,"Subscriber",1990,1
1396,"2019-01-01 01:08:25.5280","2019-01-01 01:31:41.9800",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,35759,"Subscriber",1991,2
159,"2019-01-01 01:08:31.7130","2019-01-01 01:11:10.8600",305,"E 58 St & 3 Ave",40.76095756,-73.96724467,3243,"E 58 St & 1 Ave",40.75892386377695,-73.96226227283478,33431,"Subscriber",1992,1
487,"2019-01-01 01:09:15.2930","2019-01-01 01:17:23.2350",3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,420,"Clermont Ave & Lafayette Ave",40.68764484,-73.96968902,18448,"Subscriber",1977,1
158,"2019-01-01 01:09:15.6530","2019-01-01 01:11:54.3010",3226,"W 82 St & Central Park West",40.78275,-73.97137,3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,27249,"Subscriber",1959,1
767,"2019-01-01 01:09:21.7410","2019-01-01 01:22:09.7190",3294,"E 91 St & Park Ave",40.7835016,-73.955327,3318,"2 Ave & E 96 St",40.7839636,-73.9471673,15207,"Subscriber",1992,1
1220,"2019-01-01 01:09:36.5240","2019-01-01 01:29:57.1230",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,20959,"Subscriber",1978,1
312,"2019-01-01 01:09:47.9980","2019-01-01 01:15:00.9000",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,296,"Division St & Bowery",40.71413089,-73.9970468,25837,"Subscriber",1996,1
866,"2019-01-01 01:09:51.8510","2019-01-01 01:24:17.9980",447,"8 Ave & W 52 St",40.76370739,-73.9851615,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,16977,"Customer",1990,1
532,"2019-01-01 01:10:16.7420","2019-01-01 01:19:09.3700",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,422,"W 59 St & 10 Ave",40.770513,-73.988038,32449,"Subscriber",1976,1
986,"2019-01-01 01:11:12.0460","2019-01-01 01:27:38.2690",3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,3169,"Riverside Dr & W 82 St",40.78720869,-73.98128127,32179,"Subscriber",1965,1
617,"2019-01-01 01:11:56.9490","2019-01-01 01:22:14.4710",285,"Broadway & E 14 St",40.73454567,-73.99074142,266,"Avenue D & E 8 St",40.72368361,-73.97574813,29724,"Subscriber",1993,1
96,"2019-01-01 01:12:03.7690","2019-01-01 01:13:40.2570",252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,21709,"Subscriber",1984,1
582,"2019-01-01 01:12:09.1040","2019-01-01 01:21:51.4040",357,"E 11 St & Broadway",40.73261787,-73.99158043,229,"Great Jones St",40.72743423,-73.99379025,31785,"Subscriber",1998,2
1807,"2019-01-01 01:13:02.9680","2019-01-01 01:43:09.9860",516,"E 47 St & 1 Ave",40.75206862,-73.96784384,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,34663,"Subscriber",1975,1
1188,"2019-01-01 01:13:56.4300","2019-01-01 01:33:45.2710",3137,"5 Ave & E 73 St",40.77282817,-73.96685276,474,"5 Ave & E 29 St",40.7451677,-73.98683077,35203,"Subscriber",1961,1
2679,"2019-01-01 01:14:01.5150","2019-01-01 01:58:41.1290",499,"Broadway & W 60 St",40.76915505,-73.98191841,3532,"Ditmars Blvd & 19 St",40.78145,-73.9183302,16979,"Subscriber",1990,1
341,"2019-01-01 01:14:01.4190","2019-01-01 01:19:43.3680",3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,3697,"W 64 St & Thelonious Monk Circle",40.77515953434235,-73.98918695747852,20592,"Subscriber",1987,1
891,"2019-01-01 01:14:34.7750","2019-01-01 01:29:26.3510",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,33610,"Subscriber",1950,2
527,"2019-01-01 01:14:44.3350","2019-01-01 01:23:31.7180",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,34098,"Subscriber",1987,1
1379,"2019-01-01 01:14:44.6400","2019-01-01 01:37:44.6250",3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,35774,"Subscriber",1985,1
512,"2019-01-01 01:14:58.9270","2019-01-01 01:23:31.7900",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,35306,"Subscriber",1991,1
368,"2019-01-01 01:15:24.6510","2019-01-01 01:21:33.2040",150,"E 2 St & Avenue C",40.7208736,-73.98085795,312,"Allen St & Stanton St",40.722055,-73.989111,20727,"Subscriber",1991,1
542,"2019-01-01 01:15:57.5050","2019-01-01 01:25:00.2310",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,3063,"Nostrand Ave & Myrtle Ave",40.69527008,-73.95238108,28398,"Subscriber",1981,1
770,"2019-01-01 01:16:36.1370","2019-01-01 01:29:26.9170",514,"12 Ave & W 40 St",40.76087502,-74.00277668,248,"Laight St & Hudson St",40.72185379,-74.00771779,35731,"Subscriber",1977,1
461,"2019-01-01 01:16:33.2850","2019-01-01 01:24:15.0850",301,"E 2 St & Avenue B",40.72217444,-73.98368779,382,"University Pl & E 14 St",40.73492695,-73.99200509,34756,"Subscriber",1999,1
442,"2019-01-01 01:16:37.1430","2019-01-01 01:23:59.4410",3160,"Central Park West & W 76 St",40.77896784,-73.97374737,3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,27775,"Subscriber",1986,2
1458,"2019-01-01 01:16:49.1340","2019-01-01 01:41:07.5120",379,"W 31 St & 7 Ave",40.749156,-73.9916,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,34345,"Subscriber",1993,1
265,"2019-01-01 01:16:57.1380","2019-01-01 01:21:22.3320",478,"11 Ave & W 41 St",40.76030096,-73.99884222,458,"11 Ave & W 27 St",40.751396,-74.005226,28697,"Subscriber",1990,0
359,"2019-01-01 01:17:27.2780","2019-01-01 01:23:27.2560",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,3226,"W 82 St & Central Park West",40.78275,-73.97137,32312,"Subscriber",1964,1
304,"2019-01-01 01:17:33.5340","2019-01-01 01:22:37.9770",3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,391,"Clark St & Henry St",40.69760127,-73.99344559,16272,"Subscriber",1985,1
1926,"2019-01-01 01:17:43.0750","2019-01-01 01:49:49.4710",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3701,"Cliff St & Fulton St",40.70831794366396,-74.00504082441329,33778,"Customer",1969,0
761,"2019-01-01 01:17:46.8640","2019-01-01 01:30:28.7630",313,"Washington Ave & Park Ave",40.69610226,-73.96751037,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,34760,"Subscriber",1995,1
291,"2019-01-01 01:17:56.2930","2019-01-01 01:22:48.0350",3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,391,"Clark St & Henry St",40.69760127,-73.99344559,18668,"Subscriber",1986,2
466,"2019-01-01 01:17:58.4800","2019-01-01 01:25:45.0380",3092,"Berry St & N 8 St",40.7190095,-73.95852515,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,31014,"Subscriber",1987,1
281,"2019-01-01 01:18:01.0700","2019-01-01 01:22:42.8890",437,"Macon St & Nostrand Ave",40.6809833854,-73.9500479759,3241,"Monroe St & Tompkins Ave",40.686203,-73.944694,16421,"Subscriber",1987,1
1866,"2019-01-01 01:18:41.4240","2019-01-01 01:49:48.3680",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3701,"Cliff St & Fulton St",40.70831794366396,-74.00504082441329,30819,"Subscriber",1982,1
628,"2019-01-01 01:18:45.5870","2019-01-01 01:29:13.9500",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,519,"Pershing Square North",40.751873,-73.977706,27013,"Subscriber",1993,1
1863,"2019-01-01 01:18:47.5880","2019-01-01 01:49:51.3780",3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,3086,"Graham Ave & Conselyea St",40.715143,-73.944507,30256,"Customer",1992,1
520,"2019-01-01 01:18:53.1780","2019-01-01 01:27:33.5060",308,"St James Pl & Oliver St",40.71307916,-73.99851193,531,"Forsyth St & Broome St",40.71893904,-73.99266288,33995,"Subscriber",1995,1
865,"2019-01-01 01:18:56.9970","2019-01-01 01:33:22.4700",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,3146,"E 81 St & 3 Ave",40.77573034,-73.9567526,29015,"Subscriber",1992,1
330,"2019-01-01 01:18:56.7510","2019-01-01 01:24:26.9580",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,458,"11 Ave & W 27 St",40.751396,-74.005226,28952,"Subscriber",1990,2
325,"2019-01-01 01:19:03.3100","2019-01-01 01:24:29.0490",3110,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,3715,"Driggs Ave & N 9 St",40.71816969454208,-73.95520135760307,35473,"Subscriber",1986,1
255,"2019-01-01 01:19:11.9600","2019-01-01 01:23:27.7270",128,"MacDougal St & Prince St",40.72710258,-74.00297088,383,"Greenwich Ave & Charles St",40.735238,-74.000271,34363,"Subscriber",1991,1
697,"2019-01-01 01:19:23.1690","2019-01-01 01:31:00.1780",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,3162,"W 78 St & Broadway",40.78339981,-73.98093133,18271,"Subscriber",1984,2
974,"2019-01-01 01:19:43.8950","2019-01-01 01:35:58.2060",3676,"Van Brunt St & Van Dyke St",40.6758329439129,-74.01472628116608,3412,"Pacific St & Nevins St",40.6853761,-73.98302136,30274,"Subscriber",1984,1
642,"2019-01-01 01:20:05.0330","2019-01-01 01:30:47.4030",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,3162,"W 78 St & Broadway",40.78339981,-73.98093133,15599,"Customer",1969,0
514,"2019-01-01 01:20:56.7210","2019-01-01 01:29:30.9230",3096,"Union Ave & N 12 St",40.71924,-73.95242,389,"Broadway & Berry St",40.71044554,-73.96525063,29996,"Subscriber",1980,1
257,"2019-01-01 01:21:11.0780","2019-01-01 01:25:28.9390",490,"8 Ave & W 33 St",40.751551,-73.993934,3712,"W 35 St & Dyer Ave",40.754691750226016,-73.99740189313889,34129,"Subscriber",1985,1
158,"2019-01-01 01:22:07.6180","2019-01-01 01:24:46.4340",3405,"5 St & 6 Ave",40.6704836,-73.98208968,3313,"6 Ave & 12 St",40.6663181,-73.9854617,34126,"Subscriber",1966,1
401,"2019-01-01 01:22:35.7780","2019-01-01 01:29:16.9350",481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,3082,"Hope St & Union Ave",40.71167351,-73.95141312,15816,"Customer",1996,2
390,"2019-01-01 01:22:44.0820","2019-01-01 01:29:14.2960",481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,3082,"Hope St & Union Ave",40.71167351,-73.95141312,29374,"Customer",1996,1
341,"2019-01-01 01:22:59.5210","2019-01-01 01:28:40.6260",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,3544,"Underhill Ave & Pacific St",40.6804836,-73.9646795,24873,"Subscriber",1990,1
205,"2019-01-01 01:23:08.8780","2019-01-01 01:26:34.0260",3474,"6 Ave & Spring St",40.7252556952547,-74.00412082672119,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,35713,"Subscriber",1963,1
356,"2019-01-01 01:23:57.3950","2019-01-01 01:29:54.1560",479,"9 Ave & W 45 St",40.76019252,-73.9912551,422,"W 59 St & 10 Ave",40.770513,-73.988038,34389,"Subscriber",1983,1
841,"2019-01-01 01:23:55.4840","2019-01-01 01:37:57.2890",195,"Liberty St & Broadway",40.70905623,-74.01043382,195,"Liberty St & Broadway",40.70905623,-74.01043382,32135,"Subscriber",1980,1
552,"2019-01-01 01:24:20.4030","2019-01-01 01:33:33.3400",3533,"St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,34245,"Subscriber",1987,1
196,"2019-01-01 01:24:55.4470","2019-01-01 01:28:12.1490",387,"Centre St & Chambers St",40.71273266,-74.0046073,82,"St James Pl & Pearl St",40.71117416,-74.00016545,24903,"Subscriber",1947,2
167,"2019-01-01 01:24:58.7360","2019-01-01 01:27:45.8050",532,"S 5 Pl & S 5 St",40.710451,-73.960876,460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,34724,"Subscriber",1982,2
580,"2019-01-01 01:25:47.2650","2019-01-01 01:35:28.1080",2008,"Little West St & 1 Pl",40.70569254,-74.01677685,2009,"Catherine St & Monroe St",40.71117444,-73.99682619,28182,"Subscriber",1993,1
1093,"2019-01-01 01:25:57.2240","2019-01-01 01:44:10.6930",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,474,"5 Ave & E 29 St",40.7451677,-73.98683077,32899,"Subscriber",1961,1
114,"2019-01-01 01:25:58.0530","2019-01-01 01:27:52.1520",321,"Cadman Plaza E & Red Cross Pl",40.69991755,-73.98971773,2000,"Front St & Washington St",40.70255088,-73.98940236,35113,"Subscriber",1984,1
1504,"2019-01-01 01:26:29.6580","2019-01-01 01:51:33.8450",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3161,"W 76 St & Columbus Ave",40.7801839724239,-73.97728532552719,34778,"Subscriber",1979,1
